id,name,street_address,postal_code,latitude,longitude,city_id,stars,review_count,is_open
botecodomano284489815621,Boteco do Manolo Windermere, 11620 Lakeside Village Lane Suite 100,34786,28.448967,-81.5621394,590,4.6,18,1
bottaitalian258477801788,BOTTA Italian Street Food, 860 NE 79th St B,33138,25.847701,-80.178897,2,4.9,46,1
bottegabyliz303138816956,Bottega by Liz Grenamyer, 919 King St,32204,30.313861,-81.695623,1,4.6,35,1
bottegaexpre257759801965,Bottega Express, 111 NW 1st St,33128,25.775978,-80.196515,2,3.6,18,1
bottegawineb262835801865,Bottega Wine Bar, 4455 Lyons Rd #102,33073,26.283569,-80.18654,69,4.2,28,1
bottomsupbar304526843361,Bottom's Up! Bar, 2624 W Tennessee St,32304,30.4526309,-84.3361896,9,4.4,26,1
boulevarddin291410824440,Boulevard Diner, 19449 SW Rainbow Lakes Blvd,34431,29.1410506,-82.4440786,682,3.8,6,1
boulevardkit261227801359,Boulevard Kitchen + Juice Bar, 701 E Broward Blvd suite f,33301,26.1227887,-80.1359812,10,4.5,56,1
bourbonstree245529818008,Bourbon Street Pub, 724 Duval St,33040,24.5529826,-81.8008919,171,3.8,98,1
bourbonxpres280574824343,Bourbon Xpress, 12317 University Mall Ct,33612,28.057456,-82.4343909,3,4.7,3,1
bourekasetcx259481801481,"Bourekas, Etc.", 18671 W Dixie Hwy,33180,25.9481552,-80.1481536,2,5.0,8,1
boutwellfeed309526871507,Boutwell Feed & Seed Store, 3917 FL-4,32565,30.95268,-87.15078,840,4.6,8,1
bovinesteakh285955813512,BoVine Steakhouse, 319 S Park Ave,32789,28.5955425,-81.3512599,142,4.2,68,1
bowerycoasta267088800566,Bowery Coastal, 550 S Rosemary Ave #236,33401,26.70889,-80.056689,18,3.8,28,1
bowerystatio297293849851,Bowery Station, 131 Commerce St,32320,29.7293094,-84.9851661,640,4.7,158,1
bowledexpres277882826381,Bowled Express, 1631 4th St N,33701,27.7882192,-82.6381228,5,4.2,8,1
bowledlifeca275206825541,Bowled Life Cafe, 929 10th St E,34221,27.5206011,-82.5541012,283,4.7,85,1
bowlegzbarbq302780816025,Bow Leg'z Bar-B-Que, 4347 University Blvd S #2,32216,30.2780045,-81.6025439,1,4.4,68,1
bowlinggreen276405818230,Bowling Green Diner, 4816 US-17 N,33834,27.6405659,-81.8230947,638,4.6,48,1
bowlthaisush301891817403,Bowl Thai & Sushi Restaurant, 10 Blanding Blvd Suite B,32073,30.1891117,-81.7403371,356,4.7,77,1
bowthaixxxxx279836824508,Bow Thai, 4203 N Nebraska Ave,33603,27.9836641,-82.4508465,3,4.5,58,1
boxcarbeeran296447823237,Boxcar Beer and Wine Garden, 201 SE Depot Ave,32601,29.6447884,-82.3237046,13,4.8,57,1
boxmineirode263090800916,Box Mineiro Delivery Deerfield, 700 S Federal Hwy,33441,26.3090882,-80.0916933,35,3.9,15,1
boylesbackya280791827658,Boyle's Backyard, 1101 Nebraska Ave,34683,28.0791667,-82.7658333,61,4.3,48,1
boyntonbilli265112800587,Boynton Billiards - Boynton Beach, 1950 S Federal Hwy,33435,26.5112859,-80.0587565,44,4.8,28,1
boyntonbilli267061800909,Boynton Billiards - West Palm Beach, 2522 Okeechobee Blvd,33409,26.7061391,-80.0909259,18,4.8,28,1
bpxxxxxxxxxx255134804780,bp, 27200 SW 177th Ave,33031,25.5134192,-80.4780702,42,4.0,54,1
bpxxxxxxxxxx256398804450,bp, 15450 SW 136th St,33196,25.6398475,-80.4450572,2,4.0,1,1
bpxxxxxxxxxx257965803295,BP, 8200 NW 25th St,33122,25.7965145,-80.3295303,2,3.3,3,1
bpxxxxxxxxxx261657817672,bp, 1410 Airport-Pulling Rd N,34104,26.1657651,-81.7672907,211,2.4,8,1
bpxxxxxxxxxx262121817301,bp, 6065 Pine Ridge Rd,34119,26.212146,-81.7301965,211,3.8,8,1
bpxxxxxxxxxx266438801129,bp, 2269 S Military Trail,33415,26.6438996,-80.1129953,18,2.2,8,1
bpxxxxxxxxxx267519800564,bp, 4415 Broadway Ave,33407,26.7519166,-80.0564736,18,3.4,8,1
bpxxxxxxxxxx271983808303,bp, 4993 US-441,34974,27.1983286,-80.8303064,448,3.9,8,1
bpxxxxxxxxxx272887803836,bp, 1289 SW Del Rio Blvd,34983,27.288732,-80.383633,6,3.9,18,1
bpxxxxxxxxxx277680805494,bp, 10950 Fellsmere Rd,32958,27.7680393,-80.5494348,158,3.2,28,1
bpxxxxxxxxxx288746820941,bp, E Gulf Atlantic Hwy #556,34785,28.874656,-82.09419,221,3.9,14,1
bpxxxxxxxxxx288991825886,bp, 662 NE US Hwy 19,34429,28.8991383,-82.5886434,560,3.9,16,1
bpxxxxxxxxxx290253821203,bp, 1350 SE County Hwy 484,34480,29.0253777,-82.1203376,52,3.5,13,1
bpxxxxxxxxxx290269813478,bp, FL-44,32720,29.0269038,-81.347886,96,3.8,48,1
bpxxxxxxxxxx291871823021,bp, FL-40,34482,29.1871642,-82.3021407,52,4.3,38,1
bpxxxxxxxxxx292326821507,bp, 4390 N US Hwy 441,34475,29.232684,-82.1507936,52,4.2,5,1
bpxxxxxxxxxx293642819677,bp, Co Hwy 315,32134,29.3642957,-81.9677383,52,4.2,15,1
bpxxxxxxxxxx294084822464,bp, 7401 W Hwy 318,32686,29.4084744,-82.2464439,855,3.9,7,1
bpxxxxxxxxxx306007815989,bp, 850409 US-17,32097,30.6007407,-81.5989031,255,3.4,8,1
bpxxxxxxxxxx307186851841,bp, 2112 FL-71,32448,30.7186877,-85.1841484,396,3.6,7,1
bradfordfood299668821025,BRADFORD FOOD PANTRY, 2226 N Temple Ave,32091,29.9668543,-82.1025811,439,4.9,8,1
bradleysfami279219823702,Bradleys Family Restaurant, 7613 Causeway Blvd,33619,27.9219318,-82.3702156,3,4.7,27,1
bradysneighb273161825310,Brady's Neighborhood Bar, 1930 Hillview St,34239,27.316183,-82.5310322,70,4.7,16,1
bradyspubxxx262162802033,Brady's Pub,nan,33068,26.2162761,-80.2033932,67,4.4,78,1
brahmabullxx272060808129,Brahma Bull, 1465 SE 14th Terrace,34974,27.2060549,-80.812905,448,4.1,16,1
brandonburge278932823166,Brandon Burgers, 6022 Winthrop Town Centre Ave,33578,27.8932423,-82.3166111,26,3.3,74,1
brandonmarti279226822958,Brandon Martini Live, 795 W Lumsden Rd,33511,27.922696,-82.2958401,22,4.1,253,1
brandonsatti266176800373,Brandon's at Tideline Resort, 2842 S Ocean Blvd,33480,26.6176379,-80.0373019,355,3.7,38,1
brangusbrazi258029801915,Brangus Brazilian Steakhouse, 161 NE 27th St,33137,25.802936,-80.191533,2,4.5,13,1
brasapiscoxx273907825034,Brasa & Pisco, 8347 Lockwood Ridge Rd,34243,27.3907251,-82.5034928,70,4.3,192,1
brasasrestau279316827744,Brasa's Restaurant, 1791 S Highland Ave,33756,27.9316667,-82.7744444,21,4.2,38,1
braserossres255975804304,Braseros's Restaurant and Bar, 18200 SW 147th Ave,33187,25.5975737,-80.4304943,2,4.2,78,1
brasilstarst268232800840,Brasil Star Steak House, 9920 FL A1AAlt #803,33410,26.8232174,-80.0840688,63,4.4,28,1
brasiltropic278470827289,Brasil Tropical Restaurant, 8260 66th St N,33781,27.8470217,-82.7289792,76,4.6,8,1
brasscaptain278023828015,Brass Captain Beach Bar, 15045 Madeira Way,33708,27.8023011,-82.8015773,534,4.3,38,1
brasserieazu258072801932,Brasserie Azur, 3252 NE 1st Ave,33127,25.807239,-80.19325,2,4.2,58,1
brasseriehon273868824644,Brasserie Honoré, 5298 University Pkwy,34201,27.3868842,-82.4644462,72,4.4,19,1
brasstacksco299922816788,Brass Tacks Coffee Co., 318 Ferris St,32043,29.9922797,-81.6788768,343,4.8,8,1
brattasseafo265532818723,Bratta's Seafood Steaks & Pasta Restaurant, 12984 S Cleveland Ave,33907,26.5532514,-81.8723712,30,3.6,17,1
bravofoodsxx303246817430,Bravo Foods, 25 Ellis Rd S,32254,30.3246955,-81.7430801,1,4.7,13,1
bravopizzano259265801690,Bravo Pizza North Miami Beach, 1550 NE 164th St,33162,25.9265053,-80.169044,97,4.6,38,1
brawyseafood260111803043,Brawy Seafood, 11401 Pines Blvd,33026,26.0111112,-80.3043715,11,3.0,2,1
brazalenaxxx245579818049,Braza Lena, 421 Caroline St,33040,24.5579853,-81.8049622,171,4.5,8,1
brazilcenter266203801432,BRAZIL CENTER, 6295 Lake Worth Rd #19,33463,26.6203695,-80.143276,95,4.8,18,1
brazilianjax301986816183,Brazilian Jax Cafe, 9825 San Jose Blvd,32257,30.198628,-81.6183882,1,4.3,7,1
brazilianres284709814509,Brazilian Restaurante,nan,32819,28.4709148,-81.4509137,4,4.1,8,1
braziliantas257968803182,Brazilian Taste Grill, 7490 NW 25th St,33122,25.7968058,-80.3182366,2,4.5,98,1
brazilianwax265497800757,Brazilian Wax and Spa by Claudia, 1034 Gateway Blvd,33426,26.5497846,-80.0757058,44,4.9,134,1
brazilorigin262800800975,Brazil Original, 3937 N Federal Hwy,33064,26.2800118,-80.0975651,23,4.3,25,1
brazucasgril258252803720,Brazuca's Grill, 10808 NW 58th St,33178,25.825215,-80.37201,2,4.8,4,1
breadandrose304339842894,Bread and Roses Food Cooperative, 915 Railroad Ave,32310,30.4339154,-84.2894847,9,4.8,28,1
breadmanmiam258752803241,Breadman Miami Bakery, 5804 W 20th Ave,33016,25.8752993,-80.3241074,8,4.5,278,1
breakersbarx279795822866,Breakers Bar, 718 W Dr Martin Luther King Jr Blvd,33584,27.9795044,-82.286694,370,4.2,238,1
breakfastbea257951802295,Breakfast beauties, 2022 NW 21st Ave,33142,25.7951348,-80.2295432,2,1.4,8,1
breakfastbow303380815237,Breakfast Bowls & Burritos, 962 St Johns Bluff Rd N,32225,30.3380728,-81.523706,1,4.9,48,1
breakfastgri304136842791,Break Fast Grill, 310 Polk Dr,32301,30.413622,-84.279191,9,4.4,128,1
breakfastplu259529817238,Breakfast Plus Restaurant, 1035 N Collier Blvd #302,34145,25.952907,-81.7238122,247,4.2,56,1
breakpointpi274462825963,Breakpoint Pizza Restaurant, 5348 34th St W,34210,27.446206,-82.5963035,72,3.9,8,1
breatheresta264618800775,Breathe Restaurant & Ultra Lounge, 401 W Atlantic Ave,33444,26.4618408,-80.0775238,54,4.2,58,1
breezeoceank265830800385,Breeze Ocean Kitchen, 100 S Ocean Blvd,33462,26.5830153,-80.0385599,865,4.6,26,1
breezyscount301730857013,Breezys Country Cafe, 1316 Beck Ave,32401,30.1730389,-85.7013583,121,4.8,15,1
brendasplace302500822722,Brenda's Place, 14181 US-90,32087,30.2500591,-82.2722232,301,3.5,8,1
brendaswings279005818554,Brenda's Wings And Things, 1192 Polk St,33830,27.9005893,-81.8554704,204,4.5,187,1
bresterscone291826821417,Brester's Coney Island, 506 S Pine Ave,34471,29.1826298,-82.1417201,52,4.8,88,1
brewbottlean301799817012,"Brew, Bottle and Tap", 835 Park Ave,32073,30.179952,-81.70125,356,4.3,55,1
brewhousespo270995824467,Brew House Sports Grill, 231 W Venice Ave,34285,27.0995745,-82.446718,152,3.9,7,1
brewsncuesxx281080819747,Brews N Cues, 5100 US Hwy 98 N,33809,28.1080573,-81.9747225,19,4.6,18,1
brewsterschi285571813400,Brewster's Chicken, 3201 E Colonial Dr,32803,28.5571779,-81.3400819,4,3.3,3,1
brewsxxxxxxx258098801908,305 Brews, 3535 NE 2nd Ave,33137,25.809866,-80.190834,2,4.4,98,1
brewvillebar257773801853,Brew-ville Bar & Taste, 401 Biscayne Blvd S118,33132,25.7773996,-80.1853003,2,4.3,7,1
brewvillebar257869803808,Brew-ville Bar & Taste, 11471 NW 12th St,33172,25.7869651,-80.3808541,2,4.2,95,1
brewzxxxxxxx303134816951,Brewz 3, 2695 Post St,32204,30.3134322,-81.6951406,1,4.7,48,1
brewzzixxxxx263677801265,Brewzzi, 2222 Glades Rd,33431,26.3677778,-80.1265639,28,3.9,76,1
brickelcente257672801930,Brickel center, 701 S Miami Ave,33130,25.7672556,-80.1930267,2,4.4,8,1
brickellkosh257655801926,Brickell Kosher Deli, 35 SE 9th St 2nd floor,33131,25.765575,-80.192652,2,4.7,45,1
brickerysgri304747872079,Brickery's Grill, 5100 N 9th Ave,32504,30.4747011,-87.2079231,75,4.1,38,1
brickovenpiz285508817574,Brick Oven Pizza & Italian, 151 FL-50,34711,28.5508977,-81.7574663,85,4.0,1,1
bricksfamily279882816917,Bricks Family Restaurant, 1 Legoland Way,33884,27.9882856,-81.6917665,71,2.6,5,1
bricksnightc296511823262,Bricks Nightclub, 112 SW 1 Ave,32601,29.6511857,-82.3262912,13,3.7,88,1
bricktopsxxx257488802588,BrickTop's, 2418 Ponce de Leon,33134,25.7488583,-80.2588667,86,4.3,244,1
bridgesresta273383825465,Bridges Restaurant, 202 N Tamiami Trail,34236,27.3383341,-82.5465249,70,4.0,38,1
bridgestreet267658814379,Bridge Street Coffee & Tea, 23 Fort Thompson Ave,33935,26.765841,-81.437941,471,4.8,165,1
brineseafood272585825160,Brine Seafood and Raw Bar, 2250 Gulf Gate Dr,34231,27.258558,-82.5160892,70,4.8,55,1
briochecafeb279408825061,Brioche Cafe & Bakery, 407 S Dale Mabry Hwy,33609,27.9408524,-82.5061207,3,4.7,84,1
britishfoodi284610814013,British Food Imports, 1745 Premier Row,32809,28.4610351,-81.4013231,4,4.2,8,1
broadwaycafe291865821392,Broadway Cafe, 219 SW Broadway St,34471,29.186504,-82.139294,52,4.1,18,1
broadwaynewy284641814652,Broadway New York Pizza, 6807 Visitors Cir C,32819,28.4641384,-81.4652535,4,3.3,308,1
broadwayrist285993812883,Broadway Ristorante & Pizzeria, 4030 N Goldenrod Rd,32792,28.5993531,-81.2883461,142,3.2,118,1
broadwayrist285999812091,Broadway Ristorante & Pizzeria, 12279 University Blvd,32817,28.5999524,-81.2091565,4,4.0,7,1
broadwaysand279603824103,Broadway Sandwich Shop, 4216 E 7th Ave,33605,27.9603762,-82.4103611,3,4.5,88,1
broadwellsxx261569818079,Broadwell's, 852 Gulf Shore Blvd N,34102,26.156981,-81.8079121,211,4.5,17,1
brokenheelsx261554801389,Broken Heels, 2172 Wilton Dr,33305,26.1554972,-80.1389611,320,4.8,18,1
brokenspokeb277725806015,Broken Spoke Bar LLC, 130 N Broadway St,32948,27.7725861,-80.6015333,483,4.2,77,1
brokenspoonr287578813692,Broken Spoon Restaurant & Lounge, 120 International Pkwy Suite 140,32746,28.7578359,-81.3692808,407,4.6,58,1
brooklynbage283818826770,Brooklyn Bagels of Hudson, 15427 US-19,34667,28.3818887,-82.6770599,327,4.2,124,1
brooklyncrus268197800816,Brooklyn Crust Pizza, 9772 Gardens E Dr #4915,33410,26.8197533,-80.0816362,63,3.8,148,1
brooklynnewy259950802118,Brooklyn New York D. Pizza, 6230 Pembroke Rd,33023,25.9950415,-80.2118462,14,3.9,98,1
brooklynnypi280306823550,Brooklyn NY Pizza, 8763 Temple Terrace Hwy,33637,28.0306854,-82.3550122,156,3.1,58,1
brooklynpizz268356801322,Brooklyn Pizza Plus, 7100 Fairway Dr #52,33418,26.835668,-80.132246,63,3.7,13,1
brooklynpizz304402843180,Brooklyn Pizza, 2035 W Pensacola St,32304,30.440229,-84.31808,9,4.0,258,1
brooklynsori264267800720,Brooklyn's Original Pizza, 3025 S Federal Hwy,33483,26.426732,-80.0720868,54,4.6,58,1
brooksdocksi290320826859,Brooks Dockside Seafood, 140 Elkins Rd,34449,29.0320465,-82.6859548,716,5.0,2,1
brooksvillef286519824474,Brooksville Farmers Market, 15487 Citrus Way,34614,28.6519234,-82.4474114,351,4.2,93,1
brotherjimmy257046802862,Brother Jimmy's BBQ Sunset, 5701 Sunset Dr,33143,25.7046761,-80.2862686,2,3.6,18,1
brotherjimmy257651801942,Brother Jimmy's BBQ Brickell, 900 S Miami Ave,33130,25.7651498,-80.1942247,2,3.4,38,1
brotherjimmy257868803806,Brother Jimmy's BBQ, 11401 NW 12th St,33172,25.7868817,-80.3806362,2,2.7,36,1
brothersofpa266174801210,3 Brothers of Palm Beach Inc, 5000 Lake Worth Rd # 502,33463,26.6174142,-80.1210178,93,5.0,5,1
brotherspizz302570816251,4 Brother's Pizza, 6271 St Augustine Rd,32217,30.2570676,-81.6251783,1,5.0,15,1
brothersqbbq271499802020,Brothers' Q BBQ, 4480 SE St Lucie Blvd,34997,27.1499951,-80.2020742,213,4.8,208,1
broussardsba303811868625,Broussard's Bayou Grill, 8649 Gulf Blvd,32566,30.3811016,-86.8625488,108,3.5,28,1
browaholicbr259944801429,Browaholic Brow Studio, 801 N Federal Hwy Suite 213,33009,25.99441,-80.142902,100,4.8,88,1
browardbarbe260660803146,BrowardBarber, 4349 S Flamingo Rd,33330,26.0660034,-80.3146398,25,4.8,58,1
brownbaggerf304540872092,Brown Bagger Food Truck, 3808 N 12th Ave,32503,30.4540865,-87.209278,75,4.9,67,1
brownieguygo296583824232,Brownie Guy Gourmet Brownies, 602 NW 75th St Suite B,32608,29.6583245,-82.423283,13,4.8,36,1
brownsbillar292392810559,Brown's Billards & Lounge,nan,32117,29.2392004,-81.0559272,294,4.7,17,1
brownsnewyor286181813665,Brown's New York Deli, 156 Lake Ave,32751,28.6181364,-81.3665494,218,3.4,8,1
brownssoulfo266797806698,Brown's Soul Food Restaurant, 612 S Main St,33430,26.6797886,-80.6698312,238,4.3,64,1
brownsstewki258600802260,Brown's Stew Kitchen, 9354 NW 17th Ave,33147,25.8600265,-80.2260567,2,4.3,38,1
brownsugarbr286541813648,Brown Sugar Brows & Beauty, 465 Maitland Ave Suite 16,32701,28.6541021,-81.3648351,88,4.9,38,1
browsbyclari285541813308,Brows by Clari, 4401 E Colonial Dr Suite 105,32803,28.5541429,-81.3308737,4,5.0,58,1
browsbytinkx260349801670,Brows By Tink, 2700 N 29th Ave #305,33020,26.0349438,-80.1670315,12,4.9,215,1
brunchboxxxx262730802583,Brunch Box, 3439 NW 99th Way,33065,26.2730875,-80.2583938,16,4.4,28,1
brunoscafexx257843803498,Bruno's Cafe, 9464 NW 13th St,33172,25.7843925,-80.3498037,46,4.5,65,1
bsbcchickenl284123814227,BSBC CHICKEN LLC DBA ZAXB,nan,32837,28.4123512,-81.4227268,4,4.7,3,1
bsbsbigshotb281260806733,BSBs Big Shot Bobs, 1270 N Wickham Rd # 25,32935,28.1260539,-80.6733735,36,4.3,38,1
bsburgersbou279798827104,"3B's Burgers, Bourbon, and Beer", 1500 McMullen Booth Rd,33759,27.9798486,-82.7104801,21,4.5,16,1
bsburgersbou279800827100,"3B'S Burgers, Bourbon, & Beer", 1500 McMullen Booth Rd A13,33759,27.9800757,-82.710084,21,4.0,34,1
bsidebyitama257993801979,B-Side by Itamae, 143 NW 23rd St Inside 1-800-Lucky,33127,25.7993651,-80.1979458,2,4.2,8,1
bssmokingbbq304480866196,B's Smoking BBQ, 119 Racetrack Rd NW B,32547,30.4480442,-86.6196465,200,4.2,13,1
btinaboxxxxx279431824474,BT in a Box, 615 Channelside Dr,33602,27.943192,-82.447447,3,2.9,7,1
btsgentlemen257037802898,BT'S Gentlemen's Club, 5922 S Dixie Hwy,33143,25.7037621,-80.2898199,306,4.0,138,1
bubbakoosbur279992821386,Bubbakoo's Burritos, 1701 S Alexander St Suite 108,33566,27.9992145,-82.1386382,104,4.4,84,1
bubbastooxxx274440825462,Bubba's Too, 5435 15th St E,34203,27.4440389,-82.5462291,72,4.0,78,1
bubbasxxxxxx304964872225,Bubba's 33, 7001 N Davis Hwy,32504,30.496489,-87.22251,75,4.1,58,1
bubblecoteab284593814689,Bubble & Co Tea Bar, 6400 International Dr #103,32819,28.4593879,-81.4689368,4,4.8,328,1
bubblesjuice287994816445,Bubbles + Juice, 100 E 4th Ave,32757,28.7994856,-81.6445407,227,5.0,3,1
bubblesxxxxx263636800885,32 Bubbles, 129 NW 13th St,33432,26.363608,-80.088543,28,4.3,8,1
bubbysfishnc259256801768,Bubby's Fish N' Chips, 1129 NE 163rd St,33162,25.9256714,-80.1768669,97,4.6,138,1
bubbyssports280328824281,Bubby’s Sports Bar and Grill, 2806 E Busch Blvd,33612,28.0328429,-82.4281646,3,4.7,68,1
bubusburguer280064819566,Bubu’s Burguer, 3114 Florida Ave S,33803,28.0064671,-81.9566566,19,4.9,78,1
bucadibeppob279225823263,Buca di Beppo - Brandon, 11105 Causeway Blvd,33511,27.9225355,-82.3263043,22,3.8,13,1
bucadibeppof266018818684,Buca di Beppo - Ft. Myers, 4125 Cleveland Ave,33901,26.6018715,-81.8684045,30,2.6,37,1
buccaneerlou262623800984,Buccaneer Lounge & Package, 2470 N Federal Hwy,33064,26.2623138,-80.0984039,338,4.5,45,1
buccaneersja301784817440,Buccaneers Jamaican Street Jerk, 196 Arora Blvd,32073,30.1784202,-81.7440065,356,4.6,137,1
buchitaexpre282932814049,Buchita Express, 108 E Dakin Ave,34741,28.2932912,-81.404965,43,4.0,1,1
buchosmexica277286824340,Bucho's Mexican Bar & Grill, 1110 US-41,33570,27.7286739,-82.4340792,141,4.3,8,1
buckarooroad274746823753,Buckaroo Roadhouse, 16300 FL-64,34212,27.4746741,-82.3753193,72,4.4,28,1
bucketseater278018828012,Buckets Eatery, 15024 Madeira Way,33708,27.8018478,-82.8012596,5,4.7,48,1
buckinghamfa266757817457,Buckingham Farms, 12931 Orange River Blvd,33905,26.6757492,-81.7457832,30,4.8,848,1
buckscrepesx257798801956,Bucks Crepes, 600 NW 1st Ave,33136,25.779836,-80.1956711,2,4.9,37,1
bucokitchenb269662800879,Buco Kitchen & Bar, 566 N US Hwy 1,33469,26.9662267,-80.0879073,433,4.7,21,1
budareonline274498825481,Budareonline, 5108 15th St E #402,34203,27.4498955,-82.5481743,72,5.0,6,1
buddhabowlsx290265813041,Buddha Bowls, 117 W Howry Ave,32720,29.0265616,-81.304137,96,4.8,105,1
buddhabowlxx260025803369,Buddha Bowl, 610 SW 145th Terrace,33027,26.0025057,-80.3369698,11,4.0,195,1
budweisertap287755812435,Budweiser Tap Room, 1200 Red Cleveland Blvd,32773,28.7755261,-81.2435838,57,2.5,14,1
buenosairesb257503802584,Buenos Aires Bistro - Coral Gables, 180 Aragon Ave,33134,25.750368,-80.2584577,86,4.5,58,1
buenpolloxxx281069816287,Buen Pollo, 300 E Hinson Ave,33844,28.1069207,-81.6287101,116,3.0,4,1
buenprovecho266483819753,Buen Provecho Restaurant, 30 Hancock Bridge Pkwy Suite #116,33991,26.6483018,-81.9753421,7,4.2,28,1
bufetchinoxx258488802441,Bufet Chino,nan,33147,25.8488629,-80.2441094,2,4.3,35,1
bufetchinoxx265467818750,Bufet Chino, Unnamed Road,33907,26.5467452,-81.8750659,30,4.9,8,1
bufetchinoxx278410827012,Bufet Chino, 283016791460000010,33781,27.841077,-82.7012288,76,4.0,8,1
buffalobills270800823871,Buffalo Bill's Brew-B-Q Restaurant & Catering, 1262 Jacaranda Blvd #A,34292,27.08,-82.387172,152,4.5,68,1
buffalogrill278233827518,Buffalo Grill, 5639 Park St N,33709,27.823322,-82.7518739,5,4.0,6,1
buffalowildw278520822687,Buffalo Wild Wings, 13416 Boyette Rd,33569,27.8520929,-82.2687581,26,3.1,18,1
buffalowildw285537812077,Buffalo Wild Wings, 504 N Alafaya Trail STE 102,32828,28.5537978,-81.2077698,4,3.6,58,1
buffalowildw288050813318,Buffalo Wild Wings, 1670 Rinehart Rd,32771,28.805007,-81.3318192,57,3.7,1508,1
buffalowingm283450816304,Buffalo Wingman, 8548 W Irlo Bronson Memorial Hwy,34747,28.3450865,-81.6304482,43,3.8,68,1
buffalowings257878801300,Buffalo Wings & Rings, 1501 Collins Ave,33139,25.7878714,-80.1300299,45,2.7,3,1
buffalowings258057802632,Buffalo Wings Miami Airport, 3449 NW 42nd Ave,33142,25.8057154,-80.263256,2,3.0,2,1
buffalowings284718814286,Buffalo Wings & Subs Co, 4152 W Oak Ridge Rd,32809,28.4718659,-81.4286636,4,4.4,295,1
buffetxxxxxx288339818877,1 Buffet, 1704 Citrus Blvd,34748,28.8339158,-81.8877919,135,1.0,1,1
builtcustomb284154813036,Built Custom Burgers, 10505 Jeff Fuqua Blvd N,32827,28.41548,-81.303635,4,5.0,1,1
bukketsxxxxx303460814139,Bukkets, 2158 Mayport Rd,32233,30.3460392,-81.4139391,288,4.0,18,1
bulabotanica283207806103,Bula Botanica, 116 N Orlando Ave,32931,28.3207715,-80.6103676,321,4.8,13,1
bulkfoodsupe277155823743,Bulk Food Superstore, 3804 Sun City Center Blvd,33573,27.7155725,-82.3743201,133,4.4,28,1
bulkheadstap301652817083,Bulkheads Taphouse & Kitchen, 664 Kingsley Ave #107,32073,30.1652769,-81.7083048,356,4.2,18,1
bullakingbak261671802452,Bulla King Bakery, 3231 Inverrary Blvd W,33319,26.1671973,-80.2452158,48,4.8,25,1
bullbushxxxx285457813512,Bull & Bush, 2408 E Robinson St,32803,28.5457971,-81.3512606,4,4.6,102,1
bullsloungex278972824022,Bulls Lounge, 4907 S 50th St,33619,27.8972219,-82.4022325,3,3.4,17,1
bulltoptaste267074802016,Bull Top Taste Restaurant, 1241 N State Rd 7 #8,33411,26.70743,-80.2016575,106,4.1,38,1
bulltoptaste267586801105,Bull Top Taste Restaurant, 5335 North Military Trail 26 & 27,33407,26.7586066,-80.1105786,18,3.4,38,1
bullzeyebbqx272122818475,Bullz Eye BBQ, 1029 E Oak St,34266,27.2122222,-81.8475,383,4.3,8,1
bumbinosital289141812911,Bumbino's Italian Ristorante, 2631 Enterprise Rd,32763,28.9141803,-81.2911636,259,4.4,16,1
bumbysxxxxxx249281806231,Bumby's, 82779 Overseas Hwy,33036,24.928175,-80.623148,409,4.7,25,1
bumpgrindfea292357810455,Bump & Grind featuring Bruh Bruh's BBQ, 555 8th St ste g,32117,29.235703,-81.0455928,294,4.6,77,1
bunfiretacos264933818482,Bunfire Tacos - Delivery Available, 16971 Alico Mission Way,33908,26.4933363,-81.8482185,30,4.1,8,1
bunfiretacos267092817257,Bunfire Tacos -, 14102 Palm Beach Blvd,33905,26.709254,-81.725708,30,4.3,37,1
bungalowbarx276485803557,Bungalow Bar, 2855 Ocean Dr b3,32963,27.6485214,-80.3557017,231,4.2,48,1
bungalowbyth258120801228,Bungalow By The Sea, 3925 Collins Ave,33140,25.812014,-80.1228094,45,4.3,88,1
bunnyseatery265550800712,Bunny's Eatery, 2901 NW Commerce Park Dr,33426,26.5550816,-80.0712595,44,5.0,6,1
bunsbunsxxxx257042802862,Buns & Buns, 5748 Sunset Dr,33143,25.7042555,-80.2862699,306,4.3,73,1
buonappetito261388801403,Buon Appetito, 1100 NE 4th Ave,33304,26.1388184,-80.1403471,10,4.6,16,1
buongiornoba280999827389,Buon Giorno Bagels, 36055 US Hwy 19 N,34684,28.0999497,-82.73893,61,4.5,18,1
buonofoodsxx257855801299,Buono Foods, 1410 Ocean Dr,33139,25.7855295,-80.1299412,45,5.0,1,1
burbowlxxxxx257528803671,BurBowl, 1673 SW 107th Ave,33165,25.7528069,-80.3671306,2,4.7,248,1
burdadoralxx258336803352,Burda Doral, 8451 NW 66th St,33178,25.8336428,-80.3352236,2,4.4,225,1
burganicxxxx263949800783,Burganic, 341 Yamato Rd suite b,33431,26.3949841,-80.078338,28,3.7,48,1
burgeebarxxx253109802815,Burgee Bar, 1 Fishing Village Dr,33037,25.3109549,-80.281575,307,4.6,16,1
burgerandchi259795803167,Burger and Chicken Factory, 12703 Miramar Pkwy,33027,25.9795877,-80.3167572,14,4.6,98,1
burgerbarnfr301844815541,Burger Barn Fresh Burgers & Shakes, 10300 Southside Blvd unit 3120,32256,30.1844394,-81.554172,1,4.3,78,1
burgerbeerjo267075800565,Burger & Beer Joint, 550 S Rosemary Ave #158,33401,26.7075044,-80.0565615,18,3.2,8,1
